source_path,section,corpus_id,type,primary_workbook
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-007de1c421abdffddbc1,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-014ea151b4f9619158dd,heading,workbooks/by-season/advent.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-022497fce3ae6bb9afcd,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-0320733f019ea870f639,heading,workbooks/by-season/septuagesima.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-05156707aea80bc893e2,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-05c449071129846da7dc,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-07605a5b72900a5cc78a,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-084544deba21bd07ef9e,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-0847728254cea7a41f98,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-087a52a02ae512c5b1d7,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-09b760937cc8a95070a7,heading,workbooks/by-season/septuagesima.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-09fa40a9d115a45ef0e1,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-0a11ccd02611e40ee6c5,heading,workbooks/by-season/lent-passiontide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-0a64b839eebcbdf6c314,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-0af2890bd8c6503db015,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-0b5e6ffcf2a2be57d714,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-0bd3fff412ce6aa5a8f8,heading,workbooks/by-season/eastertide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-0dcadca4c22b341bb557,heading,workbooks/by-season/eastertide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-0e00f0b17a6c55e3d9e4,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-0e2abb0e39fc11a165fd,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-0e3c0fbfb17de595830b,heading,workbooks/by-season/septuagesima.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-0ee177a8aac55d6ffce2,heading,workbooks/by-season/lent-passiontide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-0f6beec20f83ebbc6989,heading,workbooks/by-season/lent-passiontide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-103e5490d84583a81cae,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-1333f888d2d944cc6152,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-1389895c4310f9605596,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-13ad65dadc8ab6a6bfb5,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-143aba95ea437eda94dd,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-1470b0a6eb1ff8a1ae09,heading,workbooks/by-season/eastertide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-1649bff60d6bd8da8bc6,heading,workbooks/by-season/lent-passiontide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-176cb19fb9646cb85ef6,heading,workbooks/by-season/lent-passiontide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-1777d9d7729f43e6ca7c,heading,workbooks/by-season/lent-passiontide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-178c8a59041dc638e4da,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-1998f1a717de27ca6d81,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-1cea4b2a26626ba4e2aa,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-1cf14a43d8c6c6331114,heading,workbooks/by-season/lent-passiontide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-1dfd1cf6edf0c5932b1d,heading,workbooks/by-season/eastertide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-1ea4b95457e789359ee5,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-1ebeebd776af3020236d,heading,workbooks/by-season/eastertide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-1fb11b336193fb1d5a0e,heading,workbooks/by-season/lent-passiontide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-2082a790d7c407f18c8b,heading,workbooks/by-season/lent-passiontide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-228ee1e798dcc5df3da9,heading,workbooks/by-season/eastertide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-23c355ba08fc0f89dbca,heading,workbooks/by-season/eastertide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-23fabf4d11d1b17b22a6,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-2497b5b8435f3cd2537c,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-24acbe9f9b2e826bcefe,heading,workbooks/by-season/septuagesima.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-25144639a276bd13aa52,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-2658d638f66e403f53f0,heading,workbooks/by-season/eastertide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-2727b3464668f8b82023,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-2761f6aa3067b844975d,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-29fb8289f9493972a299,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-2a345e06b3577ff2d756,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-2a9f0fba5c726573e289,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-2c2f49de874d75953db9,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-2d3f88645a8dbb42c501,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-2d69229cfc06134aad6d,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-2d93208709a2418f230d,heading,workbooks/by-season/lent-passiontide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-2f145727d69711b9e3a6,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-2f1c5747482ea89620eb,heading,workbooks/by-season/eastertide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-3011b029f97301d0d447,heading,workbooks/by-season/eastertide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-31927f7dce3e1c601259,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-324ab4b71545536e0979,heading,workbooks/by-season/christmastide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-32db24fbb90b375aeed9,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-3304658f660a1844c6ce,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-338fe07cc15bcba902b1,heading,workbooks/by-season/lent-passiontide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-34c328d0fa8cb1d9d5f1,heading,workbooks/by-season/christmastide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-34ce4d4227e1e57c20e5,heading,workbooks/by-season/eastertide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-353fa95825085f5ee303,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-36680a42c39c11d42250,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-36ac9076e4be020cf659,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-373fddddb2faffa975f3,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-37525ace55b198e1fd77,heading,workbooks/by-season/advent.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-37f7aba1bf05682169b6,heading,workbooks/by-season/eastertide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-3854a4732d0ee3831f30,heading,workbooks/by-season/christmastide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-3926eba43bac6c09171b,heading,workbooks/by-season/eastertide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-39f6fee340969a260645,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-3a8afbf612bccf37834a,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-3aa8c427efcf6027151f,heading,workbooks/by-season/christmastide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-3bbdfff653692ef3e5ae,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-3cde29a9a787c33a9f47,heading,workbooks/by-season/christmastide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-3d3d391a9d15d64157bf,heading,workbooks/by-season/lent-passiontide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-3d67d28acdeb3d2ed65a,heading,workbooks/by-season/eastertide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-3ded912c7746816d8247,heading,workbooks/by-season/eastertide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-3e7fe3a1927a1388469f,heading,workbooks/by-season/lent-passiontide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-3f4fdc41e4ab572ded17,heading,workbooks/by-season/septuagesima.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-3fa83def9679358b5bbe,heading,workbooks/by-season/eastertide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-409763686803c5540b67,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-41f5aeec7ee26f617554,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-42613862517ee28e08eb,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-43c21de4ce4cb845cd29,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-43d3221f0f8f51c99189,heading,workbooks/by-season/eastertide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-44f802fbba6cb820d82b,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-45631d910562779fac12,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-45d8029529e04fb54dfc,heading,workbooks/by-season/septuagesima.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-47428c1dba88b3d00040,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-47c558ec351ce5f1ee37,heading,workbooks/by-season/eastertide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-481ade34f554dfadd239,heading,workbooks/by-season/advent.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-489c653189b726057857,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-49d017949269c5828161,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-49e4446dfd65dd223aa4,heading,workbooks/by-season/advent.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-4a19916ba5b31c87a335,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-4a675cf4e51cfc83ea51,heading,workbooks/by-season/advent.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-4a73c73dfb9fed52da09,heading,workbooks/by-season/lent-passiontide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-4af7127ebc9e7379e575,heading,workbooks/by-season/lent-passiontide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-4b313240857a165154d8,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-4cd51aec7e565d9b8db4,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-4cfc847422457e48e413,heading,workbooks/by-season/septuagesima.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-4e09e290bea1dbddca9c,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-50cb25a27fd0e0e48e46,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-51ba6982f41ae0984bac,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-525122ddd92ab5108072,heading,workbooks/by-season/advent.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-5302a7fec7246a4edaae,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-5304b5ef2c737eea8a7f,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-54089528ab23fb9a5ec7,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-5442eda84441bf61f8af,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-5446bd9b1a89da669013,heading,workbooks/by-season/eastertide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-548d58de33c8bd01a836,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-54d1cab0689d56f6a0e2,heading,workbooks/by-season/lent-passiontide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-54e147d9345589be181f,heading,workbooks/by-season/christmastide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-54ec268fed5d8207c142,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-54f57c8b088cb9e62a8a,heading,workbooks/by-season/septuagesima.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-56ed53bd02ca3612e003,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-57eef0ed5c959f55007f,heading,workbooks/by-season/eastertide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-589343608318324cc2e7,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-589b33dfb5816bd4aeb1,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-58f9102e3e07fedd9f32,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-592b7c8249d00e00df5e,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-5ae4bf4aaeae19bc35dd,heading,workbooks/by-season/eastertide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-5af1e3456223a3049f94,heading,workbooks/by-season/septuagesima.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-5cb246a5603e9e1d1ee6,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-5d2b9df02bd995a264a6,heading,workbooks/by-season/advent.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-5d3d79ef1ecc78e033b8,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-5e107d499806884674c0,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-5ec57d245b36fc5ec656,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-5fc88c44c17819bf1d14,heading,workbooks/by-season/christmastide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-5ff9b7842afa54a8aac1,heading,workbooks/by-season/septuagesima.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-60689893accd72599d49,heading,workbooks/by-season/christmastide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-607cb201b13f4b950c41,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-612d125f2314c88e70f8,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-616a303a5734e67115f4,heading,workbooks/by-season/eastertide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-61b4131adb7c7e50f9e7,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-61ffe9e43ac5fd0c59ff,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-6203331557b6d16ff90c,heading,workbooks/by-season/lent-passiontide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-6208a8759ce2b2b356e0,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-621902f4e0dbee5fbabf,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-6226bfa7f0074bfb3ef3,heading,workbooks/by-season/advent.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-62d3af8f1969f32326d8,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-63a85d0ac9d1561577a8,heading,workbooks/by-season/eastertide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-644236876e1af3926ef7,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-6454d8b13f9596dee3db,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-64fed888fe13aaf60337,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-659d5f65fcfd56936705,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-65b2ffcaf268db2d0bcf,heading,workbooks/by-season/advent.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-6716020e99b5181a5536,heading,workbooks/by-season/lent-passiontide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-69ae05df48954e1bc068,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-6c5189585f0539f6a3fe,heading,workbooks/by-season/eastertide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-6dbe901420f5c576ccf7,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-6e6d5c250cc984e2d703,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-6e8de16440357331412a,heading,workbooks/by-season/advent.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-6f6ba56e9988bb78c151,heading,workbooks/by-season/septuagesima.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-705fdfa25c5462fdb43c,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-706ab3e82ffcf160d875,heading,workbooks/by-season/lent-passiontide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-70d4fefbe6371eb1692b,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-71ca85e2bcdb1203b5ba,heading,workbooks/by-season/eastertide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-7377d1df3a06995298aa,heading,workbooks/by-season/lent-passiontide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-7384291b447d8139a29c,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-744695d2e85e0569b936,heading,workbooks/by-season/christmastide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-7541aa7d2d25b5acc513,heading,workbooks/by-season/advent.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-7554c623f1ac7a162c1f,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-75824d035b2f632a3a1c,heading,workbooks/by-season/christmastide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-75c7ff778af7d684ed3b,heading,workbooks/by-season/christmastide.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-774b6ccfd0ccb3e52ecc,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-77af31969b80a1718319,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-7a4a0195665bb1daf7eb,heading,workbooks/by-season/time-after-pentecost.md
web/cgi-bin/horas/horas.pl,getordinarium/specials/getunit/resolve_refs,calendar-title-7bf5ecba07dc41507a30,heading,workbooks/by-season/time-after-pentecost.md
